id,prediction,loss
352371,3391,5838
352377,8144,5383
352380,1573,1398
352382,1915,1548
352384,743.7,1361
352386,2174,1303
352387,1731,2322
352393,1912,2113
352395,7984,8261
352396,9125,9264
352397,1008,1630
352401,3536,1648
352409,3380,3882
352411,9661,8251
352422,1376,2276
352425,5847,7773
352432,1706,2898
352436,2623,658.6
352447,6150,4587
352448,1008,717.8
352449,3197,3344
352450,5384,5642
352451,897.2,797.7
352454,4899,4617
352465,1375,2091
352467,1246,1215
352471,4522,7687
352472,3759,2219
352473,2276,2886
352474,3011,4805
352477,1563,1095
352494,1246,2137
352495,7855,8793
352496,2724,1378
352501,9661,1.36e+04
352504,3719,2670
352505,3536,2932
352506,1731,960.5
352510,4218,3071
352511,1365,1242
352515,2751,1807
352517,1837,1602
352518,3197,1846
352523,1522,1109
352527,1717,1755
352530,1153,675.7
352534,1731,2521
352535,897.2,709.8
352541,1522,2282
352544,1128,915.3
352546,859.6,1379
352547,1163,2004
352553,3197,3463
352555,3536,3959
352560,2528,3023
352567,2480,2136
352569,1798,1828
352572,2724,5638
352574,3536,4263
352576,3380,5473
352582,3087,4097
352583,2443,6318
352590,1586,3725
352592,3719,3026
352595,3197,1547
352596,2583,1528
352599,4628,4813
352602,2174,3266
352603,1692,1526
352608,2276,2849
352609,2115,3247
352611,1639,1007
352614,1376,1259
352616,1361,2009
352617,1692,2302
352618,1798,721.1
352628,1649,627
352629,2724,3101
352634,1153,450.2
352638,1912,1204
352639,1226,2333
352640,5384,3588
352641,1153,815
352646,1759,2541
352653,1649,2017
352656,1.323e+04,1.38e+04
352662,2751,2491
352663,1281,1022
352664,3380,3796
352665,1759,2309
352667,1163,1626
352668,1563,346.5
352669,1442,4715
352672,897.2,616.2
352677,2092,7299
352678,3536,1763
352681,1563,3638
352689,1128,884.5
352695,2443,4372
352702,5293,5087
352705,843.2,835.7
352714,1246,1765
352716,1054,620.3
352727,4323,5726
352730,1522,1921
352733,2751,2458
352734,2539,1710
352737,4323,9444
352739,5140,554.3
352743,1731,807.5
352745,2361,2646
352747,5293,5753
352748,5140,6771
352750,2276,5148
352757,1759,3029
352758,2115,1628
352759,4377,1442
352760,2276,1842
352761,3572,5082
352768,3391,5486
352769,2142,2433
352772,3971,4020
352774,3380,4086
352775,1128,1560
352776,1.086e+04,1.631e+04
352784,912.9,2376
352790,7013,8722
352795,5384,5583
352804,4052,2255
352810,1226,1796
352813,2174,2255
352817,1798,1064
352826,1649,3521
352835,3256,2349
352837,2856,3185
352839,1912,3417
352840,3632,3095
352844,9125,7074
352850,1731,921.4
352851,897.2,544.5
352852,3380,4148
352853,542.9,240.9
352855,2651,3984
352857,730.6,438.6
352859,1006,1580
352861,1731,1786
352867,3011,1184
352869,1994,2030
352870,2115,1961
352871,1008,252
352874,1440,1276
352877,752.3,688.4
352878,1008,112.3
352879,1006,1638
352881,2893,1406
352893,1375,2639
352894,2724,2557
352897,1246,1156
352899,8144,5928
352900,2276,3172
352901,1226,2342
352902,6456,8152
352904,5629,3412
352909,2893,2134
352914,2142,3938
352918,1440,1823
352921,1930,2131
352923,3759,4003
352926,7435,847
352928,1522,1377
352931,3863,3863
352933,2276,1036
352935,1440,1097
352940,1440,1172
352943,1837,2215
352946,4377,2111
352950,966.7,1393
352951,2856,4619
352966,676.6,746.8
352969,1365,1428
352976,2480,2999
352980,3759,2835
352989,2724,4571
352995,5140,5093
352997,7774,7154
353000,2651,1462
353003,3197,2335
353005,1094,479.5
353006,1692,1514
353009,3197,6867
353010,1717,1169
353011,2443,1458
353015,1798,3391
353017,1163,1169
353018,2724,1526
353019,2856,1738
353020,1731,1999
353025,1731,1450
353027,1376,1908
353031,752.3,684.1
353032,3536,5586
353033,5293,6232
353038,2583,2075
353043,2856,4892
353046,1.176e+04,1.36e+04
353047,1153,584.5
353050,1060,2164
353054,1442,1387
353058,6757,5721
353059,4323,7197
353060,2540,3077
353062,1006,752.9
353068,1178,683.7
353069,1006,2207
353071,1128,704.3
353073,1798,1933
353077,1163,1458
353088,1522,7150
353089,1365,437.7
353090,1376,1753
353093,5293,4036
353096,1163,1390
353103,1440,3641
353105,1563,1884
353106,2174,1115
353111,3197,1463
353112,1522,2299
353114,767,490.5
353119,2174,1645
353120,1563,2697
353122,2174,4041
353123,1692,2320
353124,5293,7507
353127,2480,1681
353128,1912,2096
353131,2361,2577
353133,4217,4777
353137,1522,1893
353139,4899,4756
353142,4146,3090
353144,5615,5342
353152,2751,1781
353154,1731,1425
353161,3391,1.251e+04
353163,2583,3254
353168,2896,384.5
353170,6456,7559
353178,1596,3696
353182,1376,1725
353183,4899,1.105e+04
353185,1649,2976
353186,3759,3965
353190,3898,6827
353191,3632,3058
353197,2751,3428
353199,2174,1173
353202,2235,2499
353205,3197,1407
353206,3536,2980
353207,2724,3206
353211,1246,2102
353213,1930,4043
353214,1.152e+04,1.434e+04
353215,3759,5813
353217,767,363.9
353218,1573,2019
353221,1563,2100
353225,1798,5530
353226,1915,3452
353231,2443,1954
353234,1163,541.6
353236,1731,2800
353243,2276,734.4
353245,980.1,1082
353246,2174,1598
353247,1912,2165
353250,4808,5807
353253,4737,1.12e+04
353254,1930,3592
353256,1915,1257
353257,4377,4364
353266,1440,2261
353268,2115,2159
353269,3485,4224
353272,5615,4050
353278,6346,3194
353280,2443,2824
353281,2051,5384
353284,966.7,1242
353286,1246,1091
353287,3011,8459
353289,2893,4770
353290,3536,2956
353291,2276,2119
353293,1060,344.9
353297,1522,1685
353301,7013,6045
353303,1930,1325
353306,752.3,766.9
353307,3971,5799
353310,789,833.9
353317,1054,789.9
353318,4899,5451
353321,1692,2439
353336,1365,978.2
353339,7013,8253
353342,2751,3041
353345,3197,4852
353346,1692,2125
353353,524.8,244.2
353355,2651,1925
353362,2218,3930
353363,1246,843.7
353378,1563,2369
353379,789,373.7
353380,1.012e+04,1.235e+04
353381,6456,7771
353384,1060,486.3
353387,5790,5151
353389,1.176e+04,2.085e+04
353391,5790,5607
353399,1163,1065
353401,8417,4724
353406,1226,812.2
353407,6099,2597
353410,2724,1743
353412,1365,463
353413,3485,4077
353414,2724,2956
353418,1692,3018
353422,2893,2778
353423,1457,2510
353425,1226,1247
353426,1798,1096
353427,942.9,1952
353430,2443,3365
353436,5384,5626
353438,4737,5832
353449,3572,2468
353451,9661,5.983e+04
353452,2856,1350
353455,2218,2414
353457,1216,2454
353459,3380,2519
353462,1731,1641
353465,767,600.5
353466,1575,1793
353472,1798,1821
353473,1639,1700
353474,2540,3497
353476,4218,4903
353484,1563,1861
353487,4118,5242
353490,7984,1.041e+04
353492,2443,6007
353496,1457,1726
353510,3898,3097
353511,6150,7080
353519,2547,3231
353520,2340,1138
353530,1457,2540
353536,3759,2800
353538,1008,3386
353540,980.1,884.9
353543,843.2,715.2
353547,3847,4023
353557,1376,2701
353562,3197,4916
353571,2896,1445
353575,3719,2471
353580,1798,2262
353581,4377,569
353586,8417,1.206e+04
353589,1006,1382
353590,3256,4774
353591,1930,1691
353592,1573,1393
353593,1930,1768
353613,1006,808.2
353618,1573,2032
353622,1094,1848
353623,1163,904.4
353624,4899,4729
353625,1692,4186
353628,1692,3442
353636,2547,2730
353641,1163,613.2
353646,5847,5970
353647,1798,575.5
353658,1930,1890
353661,2893,3776
353663,2092,1771
353664,2583,5289
353665,5293,4874
353672,1128,1009
353679,2174,812.4
353681,1522,909.4
353686,932.7,887.8
353687,1226,904.9
353689,6456,5857
353691,1596,1606
353695,1692,1131
353698,1442,1347
353699,1314,1094
353700,2583,3425
353704,1246,766.1
353710,1955,1234
353711,5615,5618
353712,4052,4982
353713,1837,332.3
353715,1457,665.9
353718,980.1,1218
353719,4146,3159
353723,1522,1848
353726,1706,1135
353728,1798,1672
353730,1915,2438
353731,3197,3573
353742,3289,1809
353743,2651,1494
353746,1128,1192
353747,4737,3055
353749,2724,4533
353752,7435,6032
353756,3087,7253
353761,2276,3403
353767,1060,538.1
353774,789,410
353775,3536,4707
353783,2528,1860
353784,1522,2222
353785,1692,968.8
353786,2174,829.8
353788,859.6,599.8
353789,942.9,605.7
353793,2893,1594
353798,1365,878.5
353801,1440,1323
353802,1006,1514
353806,1930,3237
353819,1376,1928
353823,1955,2536
353825,1128,1238
353830,3380,5288
353834,1915,4561
353838,1563,1282
353840,1837,1139
353847,966.7,1587
353848,3197,5763
353854,980.1,2499
353859,1522,1479
353864,4133,2049
353871,4146,8603
353873,2115,1906
353874,1178,843.3
353875,1365,1585
353876,3087,1831
353878,1.176e+04,2112
353882,7984,5960
353887,1692,765.8
353889,1375,1805
353891,1165,877.4
353892,2340,3096
353895,2443,1323
353896,1163,2024
353899,752.3,595.2
353905,1119,1495
353909,2443,1073
353913,1163,2770
353917,4323,729.6
353921,2235,1680
353922,2354,1014
353924,2583,6344
353925,1915,2282
353930,3011,2934
353934,789,1788
353937,897.2,577.3
353939,1798,3093
353941,2092,1697
353942,2235,1639
353949,1281,8591
353953,2276,1362
353959,4737,1.428e+04
353960,2623,2203
353963,820.7,449.7
353967,1136,1061
353968,1008,1909
353969,2856,3922
353977,932.7,898.2
353978,2856,2393
353980,3719,3417
353981,2092,675.8
353982,1246,2192
353984,676.3,2489
353985,1649,1358
353988,1837,2005
353993,1563,1207
353996,3391,3422
353997,1440,1173
354001,4522,4869
354011,1955,2385
354018,1457,4705
354019,1994,1500
354022,2893,2321
354024,3380,1783
354031,4737,5193
354035,1246,3582
354036,3971,1207
354039,1094,7564
354040,1008,2076
354048,1365,1421
354049,5140,5076
354051,1522,882
354052,1365,3800
354053,6456,8010
354055,6456,9030
354061,3847,2428
354062,1692,2393
354066,1314,2286
354067,5629,1.102e+04
354068,4272,1.298e+04
354070,788.8,513.2
354071,1365,1129
354076,2092,1636
354079,2547,2746
354081,2276,639.1
354082,1759,2008
354084,2893,3170
354087,1376,2470
354088,1060,611.9
354091,1.176e+04,1.38e+04
354092,2174,488.9
354104,1393,2170
354105,1837,1602
354109,859.6,1488
354110,4377,1072
354111,1375,739.2
354113,1442,886.9
354115,1731,1081
354120,1798,473.1
354122,1837,317.4
354124,3971,4465
354125,1596,1928
354127,3572,3360
354128,1759,1938
354129,2174,1862
354130,1731,1533
354132,1031,1090
354142,1596,948
354144,3971,4132
354145,7435,7337
354147,5384,4868
354150,2115,2088
354151,1246,1120
354158,3087,2797
354161,7435,9412
354162,1006,554.6
354167,4737,5975
354169,1717,2479
354172,966.7,1401
354174,5790,7512
354177,2092,1982
354180,2174,1571
354183,2724,2440
354186,2092,1383
354187,1094,914.7
354188,1522,1114
354198,1759,1500
354199,788.8,1694
354206,2174,1338
354211,1912,1732
354218,2340,1526
354219,1008,751.6
354223,1440,2507
354227,1930,2482
354230,1314,4167
354237,2276,1460
354240,1440,2283
354242,2064,1735
354243,1128,526.1
354246,1706,1643
354256,1281,738.3
354257,897.2,830.2
354258,1994,1592
354260,2174,1180
354266,1165,802.4
354270,3847,2560
354271,3011,2095
354278,2443,4719
354288,3536,1.19e+04
354290,6150,5875
354292,2276,2372
354301,980.1,797.8
354304,1798,1845
354305,1837,1668
354308,1692,2475
354311,2174,623
354312,3056,3313
354316,2007,1920
354317,1246,1617
354319,1060,2864
354320,4118,6299
354323,6456,8055
354330,9070,9227
354332,2997,5886
354337,3380,2214
354339,4628,1.655e+04
354344,730.6,218.8
354345,3380,2837
354347,4146,2666
354350,2092,2856
354352,1442,1119
354363,1759,1520
354367,1912,2244
354368,1731,1125
354369,1006,1136
354370,1163,885.7
354376,9070,8560
354380,4737,6359
354381,3011,2228
354384,1163,768
354387,1246,1769
354389,3759,2004
354392,2724,4448
354393,1314,1273
354394,1008,379.5
354400,1563,1480
354401,1.086e+04,1.263e+04
354404,1731,2328
354405,1442,1087
354416,2361,4055
354417,2218,2908
354420,1314,1255
354423,4899,6680
354429,2651,1698
354431,3485,2375
354442,2361,736.3
354443,1008,1015
354445,1376,1096
354454,2583,3987
354455,3087,2587
354457,6757,1.184e+04
354460,3536,4065
354461,980.1,1186
354469,3632,1621
354476,2340,2882
354477,6456,9445
354483,2276,7788
354492,1522,1203
354494,2480,3481
354495,1128,1258
354500,1759,894.6
354502,2276,885.5
354505,7984,1.193e+04
354509,859.6,608.6
354510,1639,979.7
354513,3011,6048
354516,2092,1910
354517,4377,5720
354519,6346,4167
354520,3469,1730
354523,1692,1656
354527,1008,2590
354530,1246,1648
354532,1246,2347
354543,1365,1865
354546,1119,1495
354555,1994,1205
354557,1281,2010
354562,1376,763.1
354563,3380,5207
354565,1649,963.7
354566,4899,3677
354573,2443,2927
354577,4737,7143
354580,1226,1246
354586,1268,1525
354589,1731,1446
354590,1522,842.9
354591,5847,7114
354601,1563,1104
354602,3391,3831
354605,1094,943.9
354609,1692,2401
354615,1163,293.8
354617,5790,7657
354618,4377,2225
354619,4899,755
354620,2856,4864
354623,3632,4285
354624,1649,749.1
354634,7435,5933
354636,3087,1932
354638,1798,1536
354641,3632,2860
354646,4522,7606
354647,4218,4518
354648,1639,2017
354650,3632,5625
354651,7013,8571
354661,1376,1631
354662,1.086e+04,1.455e+04
354664,5293,4287
354665,1442,1489
354666,1119,848.6
354668,6346,2009
354671,2142,2297
354673,2092,2743
354677,1717,847.4
354679,2064,890.2
354681,1522,727.7
354682,1314,1525
354688,1692,5532
354690,1376,1773
354692,2724,2592
354693,1522,1246
354694,3719,6715
354695,2174,3130
354697,2443,2971
354699,3197,4434
354700,4146,3947
354702,1563,1005
354706,1563,1334
354715,2528,7110
354719,2724,1440
354722,2583,3881
354740,3485,4802
354741,4146,1091
354743,1365,780.3
354744,1365,408.9
354745,4676,6183
354747,2893,2993
354749,2528,3093
354756,1060,869.7
354762,1930,1612
354764,1798,3728
354765,1731,1006
354767,1930,1475
354772,1731,1838
354776,1440,522.8
354780,1649,4047
354781,1163,2306
354787,1376,1452
354789,1573,1369
354791,1798,1193
354803,1365,782.7
354805,2340,3950
354806,4737,3291
354808,1.012e+04,9098
354809,942.9,976.9
354811,1649,2006
354812,1375,5368
354829,5790,9224
354833,1573,1432
354836,3391,2063
354838,7984,7696
354841,5615,783.5
354847,3197,2653
354852,2443,2292
354853,4737,3947
354858,1128,757.9
354860,843.2,514.9
354864,3632,4680
354868,2528,1805
354878,3380,2170
354879,3197,3300
354881,2174,1574
354884,1798,1061
354885,1442,794.2
354889,1596,4496
354893,3971,5938
354900,1.086e+04,1.088e+04
354901,2174,1670
354902,3011,1.015e+04
354906,1153,1858
354910,3847,4726
354911,1128,1699
354914,1457,2138
354915,1376,1136
354916,1522,896
354917,4899,1990
354923,1.323e+04,8457
354926,2092,3381
354927,1586,896.3
354932,1376,2207
354934,1522,4857
354946,1365,415.4
354951,1128,1074
354953,2724,2169
354954,2174,2310
354955,1442,2814
354959,1440,1581
354960,980.1,3091
354962,1314,1393
354963,1798,3991
354965,2276,2347
354970,2893,2197
354974,1054,1320
354978,3289,6530
354979,6456,6270
354982,1281,1724
354983,3452,4241
354984,2893,2117
354988,1639,1519
354991,1.472e+04,1.472e+04
354994,1365,1005
354996,2092,3053
354997,1798,1000
355004,1128,721
355005,1393,1061
355006,1365,1771
355008,730.6,637.1
355011,7156,7080
355012,980.1,632.8
355013,1281,2015
355018,1178,928.1
355020,2856,3783
355026,2051,2464
355037,1692,1635
355051,1930,5089
355055,1837,2475
355060,2751,2050
355062,2724,5473
355063,2218,1233
355081,2651,1190
355087,1281,2086
355088,1163,964.8
355094,1837,3596
355096,4146,2932
355098,8610,9821
355099,2276,1357
355101,4052,1717
355102,2092,1047
355105,1393,2512
355106,1563,1310
355109,2276,1507
355111,2443,3895
355112,1563,1454
355115,1376,2022
355121,1457,239.8
355122,638,662.3
355125,966.7,399.2
355128,4146,820
355130,3847,886.4
355135,2893,2011
355138,1246,1212
355150,1163,868
355154,1930,2031
355156,1314,2668
355158,1281,1157
355159,5293,7146
355161,2115,2637
355173,4522,4836
355176,8417,7582
355178,2361,2125
355179,1759,3293
355181,1163,831
355185,2354,3940
355187,743.7,738.8
355188,1798,1388
355190,1163,786.7
355192,3536,2420
355193,8610,5547
355195,1522,1561
355197,3380,9842
355200,2751,1580
355203,3536,3163
355205,1639,2053
355206,932.7,392.5
355211,4323,3665
355213,2528,6011
355217,1163,766
355218,897.2,2280
355220,3056,6929
355229,1522,778.2
355232,3676,3195
355233,3197,1892
355236,1639,2250
355238,1994,2338
355239,4377,3194
355244,7013,6081
355247,1731,1663
355248,3011,4504
355254,1798,946.7
355269,2051,3681
355271,843.2,1179
355273,5847,7705
355275,5847,7393
355284,5847,9563
355285,1915,2264
355288,1930,1846
355289,1837,2579
355291,2092,5283
355295,843.2,893.2
355297,3197,3829
355298,767,759.3
355303,3536,2985
355304,859.6,1712
355306,3289,1791
355317,2583,1899
355320,3971,5089
355323,6456,5004
355332,1442,946.6
355335,2007,494.3
355336,676.3,540.4
355339,1376,1918
355342,1596,1390
355345,1365,2367
355348,1153,1004
355355,3759,2847
355360,1639,1520
355364,5293,6247
355368,2651,1413
355369,1837,818.3
355370,2724,2581
355373,1376,913.8
355374,1573,4908
355377,7435,9689
355385,1994,1522
355386,3380,1065
355389,1759,1540
355392,2064,1783
355393,1153,911.1
355402,2174,2817
355407,3256,4150
355412,2724,2199
355413,1798,2825
355415,1375,1583
355417,1246,1263
355419,3256,3069
355422,1915,821.9
355424,1226,647.8
355425,1522,758.6
355426,2480,3765
355431,2276,977.6
355436,3197,5465
355438,1226,1455
355439,1314,1603
355440,1246,299.6
355441,1268,1482
355443,1054,1698
355446,1798,868
355447,2856,2905
355450,5384,6120
355452,3971,3245
355453,1798,4428
355454,1054,812.7
355456,3847,2625
355461,3391,2607
355463,4899,4134
355464,2115,2716
355465,1060,1308
355466,3197,3500
355467,1930,3992
355469,4323,3151
355471,1692,733.7
355474,1731,3937
355476,1365,564
355482,1573,2632
355483,1226,997.8
355486,1563,1453
355488,912.9,431.8
355490,2174,2627
355493,5615,4124
355495,1128,522.5
355499,1586,1003
355503,1442,1483
355505,1054,1115
355513,1163,1014
355515,2142,1460
355516,5293,7733
355519,5486,4353
355522,3011,3574
355528,5140,4277
355530,2893,1028
355534,1006,615
355537,1376,1114
355538,3197,2177
355540,1094,877.3
355544,1.012e+04,1.128e+04
355550,4737,2655
355551,7435,7556
355552,1246,431
355555,1731,1441
355556,2092,2345
355557,1442,979.2
355560,2528,4129
355562,1692,1038
355563,6757,9117
355564,2480,1998
355566,7984,7709
355569,1440,1811
355570,4146,3881
355573,1912,966.7
355578,3289,2152
355582,6757,5458
355584,2142,1431
355594,3971,3132
355595,2893,1325
355597,4628,3553
355603,3011,3383
355604,1163,1259
355606,1008,1395
355608,1930,1591
355611,2115,1541
355613,1915,885.1
355614,1717,1527
355617,2415,1.277e+04
355619,2092,4172
355626,4737,4106
355629,1994,809.5
355641,2092,1421
355642,1054,881.9
355645,6346,4795
355648,2092,1361
355650,1440,4507
355651,4899,7121
355652,1246,838
355653,912.9,808
355655,5790,7031
355662,843.2,620.8
355669,3197,4115
355674,1522,1060
355678,7156,1.094e+04
355681,2480,1813
355682,1915,1228
355683,1915,1285
355686,1930,1492
355690,1021,2295
355692,1639,3223
355696,2007,784.3
355711,1365,1695
355719,2528,2251
355721,1639,1247
355722,3632,6385
355723,3536,3179
355725,2528,2215
355726,2724,3687
355729,1457,592.2
355734,2174,1945
355735,980.1,1185
355740,1094,588.8
355741,1575,930
355742,5384,1885
355744,1226,1028
355745,2583,2509
355746,966.7,1692
355748,1692,1367
355750,3719,2318
355754,9661,9389
355756,1226,595
355757,474.4,715.7
355758,1006,1096
355760,5293,5191
355766,4323,2941
355767,3759,6371
355771,1031,1028
355772,1246,799.7
355774,966.7,1077
355775,820.7,986.7
355778,5775,1.153e+04
355785,1639,3184
355788,7984,6776
355790,1094,1212
355791,3087,3463
355793,1915,1326
355794,3572,2195
355799,7156,1.454e+04
355803,2174,1383
355805,4189,2021
355809,1575,2498
355813,1837,1539
355823,6346,5130
355827,1365,512
355832,2276,1920
355841,6099,4344
355842,2007,1881
355845,1798,1507
355846,4218,5366
355851,2115,1965
355852,2443,4787
355855,2583,2682
355857,2583,2301
355867,3759,851.3
355868,7984,4750
355869,1522,2217
355872,1915,1011
355873,2480,1131
355875,2340,1817
355877,2174,3236
355883,1563,3709
355889,3197,6508
355890,1008,1160
355891,1440,2310
355894,1837,3714
355896,1008,1076
355901,2340,2003
355902,6456,8123
355903,1692,266.6
355904,2651,2700
355907,9780,1.152e+04
355908,897.2,1085
355909,1376,1886
355911,966.7,1706
355918,3391,2633
355921,1440,613.3
355924,2849,3219
355925,4146,4428
355928,1119,1192
355933,1837,2903
355934,1731,2863
355935,9070,7435
355936,2724,2598
355937,7984,7884
355938,1128,1156
355942,3536,3543
355947,3536,2288
355949,2893,2912
355954,1575,1275
355956,1365,952.1
355963,1649,1314
355964,1586,2009
355967,2893,6341
355969,2583,3413
355970,1692,672.8
355971,1522,390.1
355973,1128,1411
355980,2724,3076
355983,1376,1869
355985,1440,1369
355986,3056,1564
355988,1596,1364
355990,980.1,820
355991,1163,620.2
355992,2092,3406
356001,2528,411.3
356002,789,1233
356005,1442,1167
356006,2724,3982
356008,1837,1685
356011,1054,1187
356012,4218,3711
356018,1216,1775
356019,2893,1084
356025,2724,3954
356026,3256,3098
356028,1912,1651
356030,6099,6478
356036,980.1,702
356037,2276,3238
356040,1277,1641
356042,2893,2943
356044,897.2,617.2
356047,3485,1355
356048,1006,963.6
356059,2092,2188
356062,1163,915.3
356064,3719,4685
356066,3632,5093
356068,2276,969.8
356069,4628,7786
356072,5293,3299
356073,2651,2043
356075,4323,4952
356081,1375,2521
356084,2218,1007
356088,897.2,1280
356099,1246,936
356112,6346,7608
356114,1094,2746
356116,4628,4368
356117,1522,1073
356119,2856,786.5
356121,2092,825.3
356123,2623,2469
356126,4146,3502
356127,2361,1582
356131,2174,783.6
356132,1376,692.7
356133,2064,1580
356134,1798,1412
356138,7435,3669
356139,1563,1071
356142,4118,8491
356145,1365,1164
356146,1522,2420
356148,1226,340.1
356155,1522,1613
356161,2856,2010
356165,1054,1120
356173,1912,4965
356175,1376,607.9
356177,2174,2440
356186,4146,5751
356187,1522,1858
356188,2583,3383
356189,1994,1053
356191,1376,1008
356197,3536,4299
356200,5140,3449
356201,1.176e+04,9037
356203,4377,3255
356204,789,572.2
356206,1365,889.6
356210,4323,3462
356214,1006,1374
356215,2651,5364
356220,2724,1386
356223,3391,4032
356230,5790,1.251e+04
356235,4522,3670
356239,1393,721.9
356242,3971,2379
356243,676.6,659.5
356244,820.7,597
356245,2354,2306
356250,5384,6359
356252,3971,799.7
356253,5140,8129
356257,5140,5697
356258,3759,4138
356259,912.9,1575
356269,3536,6076
356271,2651,2741
356278,4133,3304
356280,3572,3597
356281,788.8,1035
356283,3759,6433
356284,1375,1171
356288,2893,2743
356295,6099,4211
356298,4218,3656
356302,1573,1725
356304,1596,1279
356306,1376,1932
356311,1094,1511
356313,1365,916.8
356318,3197,2501
356319,2893,2981
356322,788.8,386
356326,1094,885.5
356333,1639,3010
356337,1314,1313
356339,2092,1381
356341,1994,805.6
356342,2340,911.2
356345,843.2,571.3
356353,1365,919.7
356361,5615,4054
356362,1163,1219
356363,3536,3157
356367,4676,3826
356369,2528,1404
356371,2092,2247
356372,2443,748.8
356377,2276,4205
356378,1128,1531
356383,2115,1532
356385,1717,2519
356387,5293,1.023e+04
356392,1226,5222
356394,3847,3082
356397,3719,2711
356400,5293,2516
356402,1573,925.1
356404,730.6,1073
356408,1522,645.9
356412,5629,4378
356413,897.2,528.2
356421,788.8,604.5
356428,1376,620.1
356429,7435,9449
356430,1731,800
356437,1031,696.7
356440,1365,2250
356443,1731,1069
356445,1731,1972
356448,3011,4452
356449,4118,5366
356452,1930,985.4
356454,1365,1018
356456,5486,8362
356460,2724,1897
356461,1136,1013
356463,1153,724.1
356464,1365,4269
356467,3197,2415
356471,1094,1793
356473,1277,699.2
356474,1912,800.1
356480,6456,1.199e+04
356482,2893,629.1
356483,1365,917.4
356489,1314,2273
356490,1246,506.6
356492,1522,2492
356493,1639,1485
356494,1639,1305
356500,1365,1944
356502,4676,7070
356504,3380,4734
356505,2064,2063
356508,9661,1.184e+04
356509,1178,911.6
356514,542.9,173.6
356516,1639,965.1
356521,2583,599.2
356522,1060,1076
356528,4543,6934
356529,2528,2534
356533,1.472e+04,2.155e+04
356535,2480,1432
356542,2415,2850
356543,3863,3616
356548,1717,2022
356552,1563,2633
356554,1094,3734
356560,1731,2247
356561,1246,1237
356562,1246,994
356563,2064,2590
356567,1277,929.5
356568,5140,1.916e+04
356570,2007,2221
356573,789,1230
356575,6456,1.442e+04
356584,1365,2699
356585,1798,3295
356587,1522,1780
356590,1440,1532
356594,2856,2615
356598,1692,2522
356602,2174,1899
356609,859.6,851.7
356610,3452,6643
356613,1573,2046
356614,897.2,1310
356616,1692,1037
356618,6150,8518
356619,1798,4154
356623,1649,936.6
356624,4218,3096
356626,647.7,491.6
356628,2142,3350
356630,1365,764.1
356633,2539,3617
356636,1094,817.4
356638,843.2,771.4
356639,1060,485.8
356646,6456,9726
356649,1226,4539
356650,2051,1936
356651,932.7,538.2
356653,3971,1888
356654,1163,2438
356655,1692,985.7
356656,1639,1245
356659,1128,656.8
356660,2856,3170
356662,4323,3157
356663,7435,6242
356664,1639,7961
356667,1692,931.5
356674,2276,4900
356676,1006,2056
356677,2007,4956
356683,1837,1603
356698,1915,1752
356701,1837,924.1
356702,4737,5669
356703,2051,2694
356708,1912,1619
356713,1246,863.6
356718,2480,1771
356719,1563,753.5
356724,1563,1952
356728,7984,9516
356729,1649,779.1
356736,5790,7245
356738,4737,6003
356745,5847,6377
356748,1692,399.7
356749,2276,3392
356750,6757,7105
356752,1994,1613
356754,1281,4904
356762,3197,6320
356769,1573,3619
356772,3256,4538
356773,1837,1096
356778,1006,1356
356779,1226,3003
356780,2174,3360
356791,2997,2504
356796,1246,1542
356798,1563,1353
356799,1731,1719
356803,1277,1424
356805,1277,1357
356807,1798,524.8
356811,2528,2446
356812,1440,792.5
356813,3011,3165
356820,966.7,1116
356822,2340,2075
356823,2849,2026
356826,1563,3272
356827,4737,5007
356831,1563,705.6
356836,1596,1050
356837,4543,2509
356838,1575,878.9
356842,3898,3339
356843,4272,5245
356853,3536,2727
356854,7013,4455
356857,3759,2408
356865,752.3,216.8
356872,1639,1011
356873,2443,2459
356874,3197,4373
356876,5293,6020
356877,1915,1023
356880,1798,3385
356883,5293,9290
356886,9070,1.412e+04
356891,7156,2.012e+04
356892,2443,2111
356898,820.7,873.3
356899,4899,4347
356900,1692,2957
356901,5486,8398
356904,1094,649.9
356906,1246,911.5
356907,1136,1061
356910,2174,874.9
356911,912.9,675.9
356917,1915,3445
356918,5140,3106
356919,2583,1299
356928,1649,1881
356932,1440,1052
356940,4052,6002
356944,1094,576.8
356947,1021,1473
356949,1376,721.5
356954,4899,2629
356958,3391,2831
356959,3847,6791
356971,2856,580
356973,1440,1019
356974,1522,1401
356975,2896,3600
356976,5629,4519
356978,3380,3987
356979,1246,2287
356984,1563,1034
356985,2893,2624
356986,3863,2202
356988,3719,1372
356990,1798,1381
356991,5847,9297
356993,3847,2048
356995,1440,1978
356997,897.2,665.7
357002,1994,2571
357003,2092,1494
357005,1573,556.3
357007,1596,1641
357025,2092,3045
357026,4899,5031
357027,1060,873.2
357032,1440,1852
357036,5629,8057
357038,426.5,811.4
357040,1717,1611
357042,2751,1989
357049,1226,1358
357051,1563,1356
357053,2856,3007
357054,2092,4295
357056,2651,2784
357061,1442,2621
357064,2724,3196
357065,1596,1377
357070,6150,5056
357073,9070,1.356e+04
357078,1226,1928
357079,1798,1400
357080,2276,2436
357081,4543,4729
357085,1314,1242
357089,2547,3495
357090,1930,2276
357091,2623,1639
357100,1163,988.8
