id,prediction,loss
291274,3084,3880
291275,1978,1938
291278,1155,750
291282,1536,885
291286,2688,2878
291290,1074,1791
291294,1212,812
291299,2937,5557
291300,1472,1231
291301,1700,2122
291307,1121,1580
291313,1700,2408
291316,3892,5837
291318,994.6,597.2
291319,3295,5410
291320,5898,5727
291323,2796,3374
291328,2678,1556
291331,1878,1159
291333,2431,3803
291334,808,818.5
291336,3614,6202
291337,5898,4478
291341,3285,2691
291343,4330,5919
291345,1700,1186
291348,1728,3107
291351,1536,1652
291355,1700,2409
291356,1613,4691
291358,610.9,668.6
291359,1457,1913
291364,932.8,1372
291371,1978,1064
291372,3744,4947
291375,4330,2890
291376,1279,2551
291377,1700,2301
291386,4523,6914
291387,838.6,3458
291389,2496,1267
291392,1502,2159
291398,1951,4617
291400,1977,2143
291401,932.8,784.9
291402,2774,2218
291405,6887,3992
291408,1807,705.1
291410,2431,3457
291415,3676,3078
291423,1212,896.5
291425,1807,1467
291426,1568,3625
291427,1297,1436
291428,2219,2116
291429,1.401e+04,6518
291434,1728,5186
291435,1536,2877
291437,1522,3178
291440,2346,2696
291442,1155,861.6
291448,3023,3474
291450,3036,3368
291454,1095,787.9
291459,1960,1299
291461,1047,1225
291468,1978,2447
291470,3295,4524
291477,1951,1496
291478,6198,7561
291484,1878,3383
291499,3277,6808
291502,3915,4729
291504,1862,1787
291509,994.6,969.3
291513,5283,7455
291526,2521,3405
291530,1.088e+04,9542
291533,7530,5802
291535,3892,3933
291538,2496,2218
291539,1121,1246
291541,4911,6300
291546,7703,9554
291547,5898,5377
291548,1297,1671
291551,1502,3281
291561,2232,1128
291562,1295,1306
291568,3585,2735
291570,1522,1227
291572,2232,6006
291576,1960,1772
291579,1297,530.8
291581,1095,2140
291582,2539,2138
291594,5173,8904
291596,2374,994.7
291597,8172,1.121e+04
291598,4260,3642
291605,1009,861.7
291606,1133,2219
291607,4260,3841
291609,2688,2423
291610,2057,3984
291611,2131,1439
291612,2057,1246
291617,6767,9498
291621,1303,527.5
291625,1.145e+04,8744
291630,2774,1851
291635,955.4,1700
291637,815.5,636.5
291638,1878,1571
291642,1265,3106
291643,1728,1579
291647,4986,6322
291650,2564,2905
291651,4791,4430
291652,3084,2647
291655,1700,1652
291656,2549,2307
291657,2131,1806
291659,2688,841.2
291669,2937,5717
291670,1568,7862
291671,2131,1169
291672,7530,9177
291675,2796,3194
291676,3676,1266
291678,1502,1446
291680,3676,5903
291683,1066,791.7
291685,1121,1410
291686,994.6,5150
291688,1212,1233
291689,5387,1.007e+04
291692,1212,1599
291695,2688,1682
291697,8651,1.111e+04
291701,1502,1636
291702,1457,1632
291704,1295,1588
291712,4330,4845
291713,3295,5252
291714,1359,1446
291721,1613,3587
291725,1853,1877
291730,2232,3375
291731,1728,2874
291735,1700,1752
291737,9609,1.696e+04
291738,1502,1886
291741,3764,7333
291742,9609,1.114e+04
291744,1878,1421
291748,6359,8347
291751,1522,891.5
291757,2057,1461
291763,1700,1511
291764,1472,2240
291765,1522,1773
291769,1297,1675
291772,1295,1959
291775,1807,790.9
291778,4260,9704
291779,2131,1918
291780,2024,2485
291784,2521,3774
291789,1909,3135
291794,1409,1272
291798,981.3,943.2
291799,1061,871.8
291809,1303,1433
291810,7530,5884
291811,2996,4623
291812,6198,5391
291817,994.6,581.7
291822,1428,1015
291823,2774,2307
291829,1009,2240
291839,3915,4556
291840,1174,1061
291842,2219,3545
291845,1862,2848
291847,1977,1878
291849,2107,2120
291855,1700,1002
291858,1047,770.6
291860,1395,1739
291861,2564,8079
291862,2688,2645
291863,4791,3570
291864,2374,2375
291869,1155,976
291872,1265,841.7
291889,4490,3953
291895,1568,1106
291896,2431,2706
291898,1502,1361
291901,2521,1173
291904,2996,2957
291905,7530,1.239e+04
291906,1878,1809
291907,1801,3097
291908,2688,4821
291911,490.2,227.3
291929,3023,2675
291930,3744,4974
291931,2303,3690
291933,8046,6064
291934,2131,3061
291938,5294,6278
291940,1502,2482
291947,5953,1.769e+04
291948,1009,538.6
291949,4260,7279
291950,1878,607.6
291952,2937,3661
291955,932.8,783.6
291961,2774,3669
291962,1700,1801
291963,1359,2718
291966,1801,1170
291967,1074,940.1
291976,1613,782.9
291978,1121,726.1
291980,2521,3634
291982,3892,3588
291983,3558,1365
291985,1159,1786
291986,932.8,1125
291991,2496,2941
291994,5283,2933
291996,1909,1064
291998,868,869.8
292007,640.9,901.9
292012,1640,663.4
292013,2678,2656
292018,1977,2953
292022,1297,756
292036,1613,1528
292039,3389,2871
292047,1457,869.8
292050,1212,647.8
292055,2392,2691
292058,3744,4772
292059,1159,728.5
292068,926.1,783.8
292071,2303,1942
292072,1424,1732
292073,1457,2628
292075,1331,581.2
292080,2131,3373
292086,1840,1820
292088,2678,1251
292093,2688,1128
292097,1147,1691
292102,5898,3.717e+04
292104,3676,5556
292108,1568,1314
292111,3558,1914
292114,3744,3570
292119,4260,1.024e+04
292126,2303,1990
292128,1155,1792
292130,2996,2761
292133,4349,1175
292137,6359,4642
292139,5387,8175
292141,8739,1.086e+04
292144,1878,836.4
292145,1640,1234
292146,1840,1101
292148,1066,1609
292151,1457,2625
292154,1047,796.5
292155,5740,1.39e+04
292159,4349,4426
292165,1297,949.3
292167,2107,3253
292172,868,851.2
292174,1472,1209
292178,994.6,443.1
292179,1728,1156
292182,1807,6411
292183,5898,7512
292185,6887,5098
292190,1536,3178
292195,1801,1328
292199,1395,927.2
292201,1155,3289
292202,926.1,525.5
292210,2139,1489
292211,815.5,794.6
292212,1009,1583
292219,1279,2559
292221,4911,5930
292222,3084,2444
292224,1960,2691
292228,1700,1154
292232,751.5,755.8
292237,3389,5995
292240,9609,9097
292252,1265,2200
292256,4330,5336
292257,1265,1959
292259,784.8,1426
292261,1212,1326
292264,1878,2426
292266,1840,1764
292268,926.1,2043
292271,1395,825.9
292273,1978,1521
292274,1522,3039
292282,2774,4637
292285,3023,8330
292287,1395,872.9
292288,1264,1521
292290,8172,9965
292292,1212,1270
292294,3676,5705
292295,981.3,836.2
292298,809.4,674.2
292301,6198,3094
292302,5898,4384
292305,1331,930.7
292309,1853,803.8
292310,1522,915.8
292311,1878,1193
292315,1121,2314
292319,2496,5808
292324,1700,2854
292328,4791,1.076e+04
292329,9609,1.018e+04
292333,1807,1135
292335,6242,5542
292336,3277,2920
292337,3915,5403
292338,2108,1890
292341,2024,1370
292342,1978,1519
292343,1297,942.9
292344,4330,1894
292351,9609,1.24e+04
292353,6464,5305
292354,2107,1604
292360,3676,5554
292361,2937,5594
292362,4462,4422
292364,2937,1165
292367,1359,1485
292376,3188,2348
292377,1878,1924
292378,1853,1244
292380,1457,1363
292385,4852,7450
292388,1728,1331
292399,3744,3652
292401,2774,3541
292404,1621,871.7
292410,1194,351
292414,5283,5477
292416,1878,1422
292418,4349,1490
292419,2521,1840
292420,3277,4400
292422,2057,1410
292427,784.8,447
292433,1428,1291
292434,2564,809.6
292436,5898,6676
292437,426.8,155.5
292445,1212,1079
292449,1728,852.6
292457,2392,1070
292462,2678,1739
292464,4330,4755
292467,3744,2146
292475,2762,935.7
292476,2131,1546
292484,1728,1063
292487,1155,1347
292488,2937,2912
292490,1428,1880
292495,2884,1912
292498,3036,2736
292499,1457,1612
292500,1457,511.9
292503,2774,1514
292508,1265,1465
292513,1909,1513
292514,784.8,1241
292519,1428,2098
292520,1536,315.7
292522,4791,6544
292529,3528,2175
292532,2539,3000
292534,1606,1204
292536,3023,3743
292537,1606,2410
292539,2108,1801
292544,1359,1527
292545,820.7,755.6
292553,2131,1623
292556,1047,943.1
292557,1303,1717
292559,829.4,556.1
292563,3084,3186
292564,2937,3233
292566,1862,2204
292571,1522,1695
292578,1159,1443
292587,2763,1556
292591,2057,2109
292594,1159,1422
292596,1613,2308
292598,1148,617.9
292604,1298,650.4
292608,2057,1029
292609,1047,755.4
292611,1359,1196
292615,1960,1375
292624,1807,897.5
292625,7660,7959
292626,1640,1644
292627,5294,6216
292628,981.3,1040
292629,1009,657.9
292632,981.3,1296
292633,3065,3073
292634,2937,4127
292635,1978,753.3
292639,2937,2248
292645,4490,2039
292649,1265,874
292663,1279,1948
292664,1568,1316
292668,2496,2416
292669,5267,4917
292671,2374,5114
292673,1522,1365
292675,5294,1.091e+04
292680,3528,5254
292684,1502,819.6
292685,1074,969.7
292695,2392,2325
292696,1621,2204
292697,3915,6739
292702,2057,3258
292705,1155,714.5
292713,2232,2098
292716,6359,9090
292718,3585,2253
292721,1215,539.1
292725,1700,677.9
292727,2303,1678
292730,1194,460.9
292734,1212,2701
292735,2139,1936
292736,1009,1873
292737,1728,3497
292739,1074,908.2
292740,1074,699.4
292750,4330,2222
292760,1155,707.9
292761,1212,756.7
292763,1700,2098
292764,1457,742.4
292767,3036,2588
292768,3188,1222
292770,847.7,498.2
292774,1801,856.9
292776,2796,1457
292779,1728,1611
292780,3676,3731
292781,1457,962.2
292785,1536,1011
292787,3295,4654
292788,2762,5333
292798,1878,2597
292802,3295,4098
292808,2232,3585
292810,1621,672.2
292811,1061,790.2
292816,4260,3535
292817,1522,926.4
292819,2496,1799
292820,926.1,655
292821,1074,1329
292837,4523,9247
292839,3528,2.513e+04
292840,1568,2035
292845,2346,2014
292854,3892,4507
292859,2762,2712
292863,784.8,982.8
292870,2884,4504
292871,1801,1606
292873,1568,3100
292874,1212,1005
292875,1960,1779
292880,1155,1487
292882,7530,9993
292886,1853,1842
292888,1728,2131
292889,3389,2261
292892,1853,2308
292895,2521,1695
292900,8651,9236
292906,3285,2712
292907,1621,993
292909,1502,722.8
292910,1359,1309
292912,2303,1997
292913,2303,3047
292916,1159,1262
292919,1568,2330
292923,2374,738.1
292927,2374,1646
292930,1978,1177
292933,1472,994.9
292935,1066,1329
292940,994.6,1212
292944,4462,1822
292945,1395,982.1
292949,2303,3167
292959,1840,2223
292960,1359,473.8
292961,7462,6935
292964,6887,7488
292968,1502,2170
292973,1395,455.2
292974,1359,788.6
292975,2232,2171
292977,4330,4192
292982,1502,904
292983,1.251e+04,2.147e+04
292984,1303,724.5
292986,3305,6226
292989,2046,684.8
292993,6887,1.416e+04
292994,5283,5692
292998,1155,3083
292999,1862,1755
293000,1.26e+04,1.16e+04
293002,2549,1456
293006,3744,2690
293009,2232,4978
293010,3744,5697
293014,1457,677.6
293018,1343,748.2
293022,3892,3806
293023,5502,5796
293026,3915,1702
293029,1862,950.9
293030,1613,1205
293033,1977,996.4
293036,5283,7571
293041,4330,5599
293042,1155,1159
293043,1606,1793
293048,2521,3092
293059,1148,616.1
293060,2774,3701
293061,640.9,453.5
293063,1395,1079
293064,8172,7448
293068,1212,7738
293078,1121,1018
293087,5283,6800
293088,1121,1578
293089,1502,1522
293091,1853,1959
293093,1074,790
293104,1840,1255
293106,5898,9019
293116,1298,2207
293117,1978,3342
293120,2496,3133
293122,3295,3725
293128,809.4,830.1
293132,994.6,985.2
293137,6198,1.031e+04
293141,1251,667.6
293142,1297,557.7
293144,1061,974.1
293151,2549,4665
293153,3188,1904
293154,1502,1809
293156,2996,3485
293157,7530,8287
293159,955.4,783
293160,1159,2610
293161,1960,2212
293165,1862,2437
293169,1148,4496
293170,3295,4380
293173,5740,7940
293175,1279,1861
293178,3744,7741
293180,2678,3509
293182,2496,4804
293183,1066,864
293185,2108,2701
293189,663.5,558.5
293191,6198,6370
293198,1522,1146
293201,610.9,2771
293204,2131,2086
293205,2303,1766
293217,2139,1405
293218,3043,2308
293222,3676,1804
293223,776.9,886.3
293224,2937,1586
293230,4986,2372
293231,2024,1051
293235,1502,973.8
293236,1613,1923
293239,1264,993.6
293245,3928,4656
293249,4852,3243
293254,926.1,121.8
293257,1878,1760
293260,1343,137.1
293264,6767,3986
293265,6592,3531
293270,994.6,1265
293277,1.26e+04,1.134e+04
293280,1613,1090
293281,3915,5205
293282,1298,2303
293284,1728,755.1
293289,1960,1738
293293,3188,2089
293295,2024,1052
293297,1978,2588
293298,1303,1036
293300,2392,1460
293301,5173,1.083e+04
293302,1978,2047
293303,4330,3877
293304,1840,3073
293307,5283,3795
293309,663.5,496.7
293313,1960,988.4
293319,5283,5636
293320,1700,2163
293323,3676,1233
293327,4260,4928
293330,1512,3877
293333,2678,1769
293336,751.5,487.8
293338,1061,2078
293344,3043,2041
293345,2496,2649
293346,1878,1309
293347,1359,2181
293349,1295,1612
293350,2796,3075
293351,3676,1167
293355,8739,1.677e+04
293364,2232,2316
293379,1909,581.8
293381,1074,3090
293386,5898,2862
293396,1.049e+04,1.624e+04
293398,6887,7927
293400,2346,1709
293404,1878,3296
293405,1878,2566
293407,2796,6781
293409,1613,2581
293410,784.8,930.3
293411,2057,3596
293413,994.6,577.5
293415,2796,3211
293423,1297,1356
293424,1613,2364
293425,1121,800.7
293426,2678,2862
293427,2774,1361
293430,1066,1697
293433,1121,2318
293434,1066,1727
293435,1909,3497
293438,994.6,795.4
293441,2232,1250
293442,926.1,1182
293443,5724,9764
293445,1801,1474
293446,3084,7225
293449,1700,3790
293460,1009,683.6
293466,2587,2598
293476,2131,1217
293477,1840,1666
293481,5502,4883
293482,6767,7844
293485,1613,964.8
293488,751.5,898.5
293489,1978,1619
293492,1536,2056
293497,1613,1121
293498,3892,3048
293499,2232,2871
293502,1773,3111
293504,1807,6874
293514,2256,849.6
293516,3277,3141
293517,1700,1734
293518,7530,8546
293526,3676,1753
293528,1728,763.3
293536,2539,3437
293537,955.4,717.6
293539,1978,3731
293540,1977,2171
293546,5173,8417
293549,1251,951.6
293552,1606,2061
293555,4490,4359
293556,1728,853.8
293558,1960,2101
293561,981.3,1047
293570,3084,2353
293572,776.9,807.3
293580,2392,1266
293588,1853,2969
293590,3188,2500
293599,1568,1966
293600,2549,1753
293608,1409,2228
293615,3939,8264
293616,1728,2666
293624,1536,2110
293628,1700,1917
293632,2139,3999
293633,1502,761.9
293635,1613,1457
293638,2678,3440
293642,1568,1399
293643,784.8,374.6
293648,1502,1861
293651,1424,1346
293652,2057,2839
293653,1074,641
293654,2688,4338
293657,2107,1091
293661,2219,1673
293666,4791,3652
293668,1909,1611
293671,2077,1855
293678,1640,1787
293680,6592,8751
293682,2496,794.1
293686,2346,1469
293688,1728,1009
293691,3188,1568
293697,2024,2782
293701,3295,5216
293708,3928,7402
293709,1194,1923
293712,2521,2422
293722,1303,1360
293724,2431,3285
293726,3023,2777
293731,4490,3272
293734,2057,4118
293735,1909,2789
293736,1568,903.2
293739,7703,2545
293741,1512,629.9
293742,1331,717.2
293743,2937,3480
293744,1395,1028
293745,1568,1975
293746,2131,953.3
293757,8172,6462
293758,2232,2927
293761,3084,3115
293767,955.4,513.6
293768,3188,2700
293770,1613,1373
293771,1009,936
293773,2046,3450
293779,3277,3655
293780,1978,1615
293791,2131,567
293793,1878,1536
293796,3188,1484
293801,3036,1293
293802,1512,608.8
293803,1801,3498
293804,2431,2524
293812,4490,4758
293813,6887,7693
293815,5724,6704
293817,1728,1866
293820,1472,593.3
293825,3084,4087
293826,1960,1943
293829,1121,2687
293830,1297,4439
293831,1700,1925
293832,1303,2734
293833,1359,2306
293837,2996,5224
293844,1840,1186
293845,4911,6979
293847,1978,3117
293848,932.8,449.7
293851,1700,2941
293854,1621,1929
293855,994.6,1202
293856,6592,7623
293858,2346,2482
293862,2131,4374
293864,1472,3886
293865,4330,6448
293869,2256,1928
293882,1251,1692
293884,3676,4060
293885,1606,1430
293886,2496,4384
293890,1424,1783
293891,809.4,1138
293897,6592,7976
293898,7530,1.797e+04
293899,8739,1.293e+04
293901,1840,3253
293903,6767,7945
293907,2884,1778
293909,1066,2292
293911,2688,6833
293914,1536,1491
293918,3744,3632
293919,4791,4912
293920,4260,9398
293921,6198,4987
293927,3676,2113
293933,6592,8802
293937,1135,976.2
293938,1.251e+04,1.968e+04
293939,6887,7320
293941,1009,1180
293943,1297,3129
293944,1878,2100
293945,3394,5501
293946,1878,2676
293947,3036,1718
293948,2057,2254
293949,1807,1765
293954,1807,730.1
293955,1801,5001
293960,2057,2824
293969,1807,821.4
293972,1331,1110
293973,1.049e+04,1.356e+04
293976,5898,4116
293983,1978,1632
293991,2131,5449
293992,1700,3354
293994,1536,1114
293995,2346,875.8
293998,1066,732.1
294002,1613,1008
294005,2131,1312
294006,1.251e+04,1.016e+04
294020,6592,7345
294022,1878,1126
294023,1840,2755
294026,3676,2238
294034,2346,2028
294035,5173,4328
294036,3528,2332
294039,2024,3752
294040,5898,7317
294042,994.6,1352
294043,1145,1444
294046,4260,4832
294050,5898,6103
294056,6242,5297
294064,3765,5826
294066,3043,1342
294073,808,2136
294078,3528,2289
294082,2346,1815
294088,4330,6467
294093,1568,3380
294095,2374,3697
294097,1009,694.8
294103,1502,935.8
294105,2774,1220
294106,2131,1591
294111,2392,1994
294114,1074,962.1
294121,2549,2154
294122,4852,8151
294124,1074,388
294128,3023,5382
294130,1807,1371
294137,2392,2165
294140,1536,1669
294145,2374,2374
294147,4330,4014
294151,3892,5639
294154,717.7,1890
294157,1212,2256
294159,6359,7381
294161,1147,792.5
294166,2678,2875
294168,808,665.7
294170,4349,2725
294173,2496,2730
294175,1728,2212
294179,3188,5265
294187,1613,1853
294190,1121,560.1
294191,1395,2034
294192,926.1,754.8
294195,1297,2462
294207,2303,2646
294210,5898,8204
294213,2774,2791
294215,1878,2613
294216,6198,7396
294220,2559,1686
294221,5740,8838
294222,1303,1015
294228,5898,7960
294230,9072,9555
294232,926.1,470
294236,1174,1733
294237,5898,5596
294243,1095,2084
294244,2688,6527
294248,3065,2170
294251,2539,3744
294254,2392,4583
294258,1095,1155
294261,1773,2189
294264,1343,7577
294268,2884,2188
294270,1878,960.2
294272,1878,2362
294275,3188,4494
294278,2219,2017
294280,1212,1174
294284,1343,755.4
294285,5898,9322
294287,1640,4412
294290,1512,1209
294291,3676,2859
294301,5392,1.075e+04
294305,1909,1193
294306,5267,4455
294308,1621,2250
294310,3915,3176
294311,2431,3914
294315,3514,3409
294316,2139,2386
294320,1160,1155
294322,2539,2901
294324,8172,1.248e+04
294332,1522,1356
294334,1502,4362
294336,3411,2302
294337,868,511.8
294338,1728,2048
294339,1047,723.3
294342,2107,1467
294343,3277,5631
294344,2549,2907
294359,6592,1089
294361,1298,1040
294363,3295,3961
294367,1568,2096
294371,981.3,928.8
294374,2356,4131
294382,1395,1369
294391,1297,2552
294397,1801,2214
294398,1264,150
294400,4791,4681
294402,1297,1091
294408,1395,1401
294411,5724,6462
294413,3277,4758
294415,2688,4587
294416,1359,1805
294418,1472,1734
294419,3036,9567
294422,1773,1267
294423,1135,525.8
294424,3744,1.344e+04
294428,4330,4837
294435,4791,3194
294437,1840,1870
294442,2392,2250
294443,2521,530.2
294445,8739,1.713e+04
294449,2131,955.7
294450,3957,774
294452,1728,1525
294465,2346,212.8
294466,5283,3651
294471,1395,1524
294475,2131,2198
294478,2219,3341
294480,994.6,581.2
294483,1428,650.3
294489,1.26e+04,1.216e+04
294492,3023,3606
294493,2046,1347
294495,3765,2218
294498,1909,2332
294509,1148,1011
294510,1878,3251
294515,1878,1845
294519,2774,1095
294523,2131,1079
294525,1568,1291
294529,1878,3601
294530,1853,1050
294531,2678,2360
294532,1700,3457
294535,1700,4388
294536,1640,4984
294537,1298,890.1
294542,3614,2257
294548,1061,1855
294554,3295,1541
294556,1074,1164
294557,1840,1795
294558,1621,1377
294561,932.8,968.6
294562,1395,1798
294563,6242,5035
294564,1613,1747
294565,2139,237.1
294566,2303,1887
294567,1978,5390
294569,1606,3301
294573,847.7,570.7
294574,2564,2917
294575,1251,1738
294582,1121,1644
294588,1522,2452
294590,3234,2944
294592,4330,8050
294593,2232,2898
294600,838.6,606.7
294603,4349,3190
294604,1359,797.2
294606,2131,2662
294608,2762,3541
294614,1155,474.3
294616,3188,4049
294620,2346,1676
294624,1472,798.9
294625,1606,2280
294634,2046,2869
294637,1728,1980
294641,2688,4682
294642,2937,6854
294643,1878,2231
294646,1009,1189
294649,4490,3789
294651,2024,3014
294652,2024,2984
294653,1359,1097
294654,1395,1152
294655,8172,9511
294656,838.6,1222
294663,1395,1839
294664,2346,2129
294665,8172,9602
294666,1279,664.6
294667,3744,3608
294668,2688,2359
294670,1297,589.5
294673,4462,7866
294680,1621,479.9
294681,3188,1540
294682,3411,4260
294683,784.8,899.5
294690,2431,2327
294691,1212,818.6
294692,6767,4369
294693,1155,1808
294694,5283,4478
294696,1160,834.3
294697,1009,638.2
294707,926.1,584.8
294710,1297,1458
294711,5898,6251
294714,1640,2251
294720,2232,2156
294732,1502,640.1
294735,2774,2756
294742,1700,1802
294745,1133,1494
294747,1807,925.4
294755,6767,9434
294761,3043,3300
294762,1212,3793
294766,808,673.5
294767,5283,3270
294768,1297,855.1
294769,3585,4541
294773,3277,1.257e+04
294783,1977,893.4
294784,2521,3123
294787,2024,5022
294792,1700,534.5
294793,2303,2035
294794,1978,2302
294796,1135,728.1
294802,2564,3229
294808,2303,973.3
294810,829.4,718.5
294815,926.1,839.5
294817,2131,1401
294819,1303,992.9
294821,2739,1814
294824,2431,1303
294825,2549,2220
294829,5173,7795
294838,1977,1788
294839,3744,5564
294852,2549,3506
294855,3084,5771
294859,2024,1699
294861,4911,5735
294866,4986,8866
294872,3084,4532
294873,1066,1046
294877,994.6,806.6
294879,1621,2799
294886,3394,2615
294887,4643,2197
294888,1700,766.8
294889,1960,4660
294891,2108,1239
294893,1700,1167
294898,3043,1240
294900,2131,1228
294903,3295,2506
294914,2762,1529
294920,1359,2496
294921,1457,4155
294923,3676,4267
294929,1148,1468
294933,3277,1592
294934,1212,1190
294941,1801,2111
294942,1853,1347
294944,3295,795.5
294945,926.1,646.5
294947,2678,3917
294949,2131,2691
294955,2139,2430
294957,1801,910.1
294958,1512,1235
294960,4260,3053
294965,1457,1302
294966,1878,1228
294969,8651,1.012e+04
294970,1640,2095
294971,3277,1544
294979,1428,523.9
294980,5283,5857
294981,1613,1163
294994,1472,1466
294995,2919,3554
294998,1613,5117
295002,1457,3343
295005,3892,8964
295006,1331,810.7
295007,868,944
295008,932.8,961.2
295011,4791,4987
295013,1428,6278
295015,1613,1813
295032,1536,2374
295034,3084,3161
295035,1160,654.7
295045,1.26e+04,6960
295046,3295,2798
295049,3188,3484
295051,1472,796.3
295055,4791,1332
295057,4330,4694
295058,7530,9055
295061,1135,670.4
295062,3744,2127
295064,2431,2808
295067,2392,3401
295073,2431,2131
295074,1009,1233
295077,3676,4281
295078,1807,3718
295081,2937,3096
295084,1807,2514
295088,3043,3802
295091,926.1,374.4
295093,1297,2651
295094,1047,472.3
295096,5294,3062
295097,4852,5217
295098,2057,2583
295100,6767,1.187e+04
295106,1536,1555
295107,1303,903.2
295108,1395,1.128e+04
295109,2884,3758
295111,2774,1913
295116,4791,5976
295118,1298,1546
295120,2937,3167
295121,1700,1942
295124,1297,437.1
295125,1.011e+04,8599
295126,1878,1976
295129,6198,4806
295133,1878,3897
295134,1265,840.4
295142,1840,2786
295144,6767,8844
295150,2549,2892
295151,2024,1035
295160,1212,437.1
295166,994.6,1112
295187,2549,1829
295192,1135,1178
295194,1728,3251
295198,1066,1176
295202,4986,3803
295206,1155,1480
295209,4986,5608
295210,2108,2879
295213,3043,7541
295216,3036,3850
295219,2392,643.2
295221,2496,3982
295224,867.5,825.5
295230,1457,801.3
295231,2057,2715
295233,1700,2525
295239,5392,2773
295240,2496,3188
295241,829.4,723.5
295243,1009,474.9
295248,1978,3324
295251,3585,2751
295258,1700,1096
295259,1728,4589
295262,1640,1369
295269,1951,1659
295270,7530,1.199e+04
295271,1878,508.4
295276,2131,624.7
295281,1568,716.1
295282,1568,2347
295284,1457,3142
295286,3084,5649
295294,1606,2199
295301,1395,651
295306,2496,4179
295308,955.4,1148
295309,3915,1147
295312,2884,5999
295317,2108,908.2
295320,3411,2371
295326,2131,988.8
295327,2303,562.1
295328,2108,4150
295330,5898,8614
295331,1700,2172
295333,1502,2367
295344,5724,4804
295345,1145,2311
295348,2678,4266
295349,3188,4751
295351,2046,4684
295357,1212,1159
295363,1621,825.9
295367,3528,1553
295369,1395,443.4
295374,1728,1051
295376,1728,903.4
295377,1279,631.8
295380,3614,8022
295383,1728,1134
295387,2884,4609
295390,2057,1977
295391,1700,1518
295393,1359,993.8
295395,5724,6116
295398,1640,1314
295400,3744,3853
295415,3939,6220
295416,1978,1997
295417,2996,3699
295418,1066,3553
295424,1853,2305
295426,1147,1960
295427,1878,1670
295431,4986,5458
295432,4349,3032
295435,1977,1864
295437,809.4,578.7
295441,1298,476.9
295445,1265,2185
295448,1700,563.3
295451,4462,6449
295453,955.4,699.2
295456,2057,361.2
295457,1066,851
295465,1160,1303
295467,3043,3281
295471,1212,1017
295472,1502,2611
295474,3188,4836
295475,1700,2075
295476,3188,3740
295477,926.1,684.8
295478,1700,1364
295481,2996,4887
295482,3188,5289
295488,5340,6777
295490,1502,1846
295491,1009,799
295496,4791,7681
295497,2496,2344
295498,1009,861.9
295499,2024,4139
295505,2303,1317
295506,3065,3880
295507,1265,890
295508,6592,6865
295509,2374,3291
295512,1212,3585
295514,3915,5024
295520,3305,3300
295522,1878,8604
295523,981.3,680.9
295525,2937,3200
295526,8739,1.349e+04
295530,1700,1215
295535,926.1,1213
295539,1145,1791
295542,1536,1342
295545,3036,1877
295548,2131,2265
295552,3188,6148
295554,1728,1432
295555,1155,1077
295557,2392,7097
295562,2232,2003
295563,1472,1582
295566,3411,690.5
295568,1978,1861
295569,9072,1.988e+04
295575,3915,7182
295576,1728,2792
295580,1536,1385
295584,1977,690.6
295585,932.8,858.5
295589,1265,947.9
295593,1568,1873
295594,2374,2870
295599,1.567e+04,1.308e+04
295602,2937,3827
295604,1606,2274
295609,4791,3738
295611,1472,1231
295614,1512,1176
295618,1728,2285
295619,5387,3962
295620,5173,5452
295621,3528,3431
295624,4791,3501
295625,1121,3315
295626,1343,1229
295627,4330,5518
295630,3915,2252
295631,4462,5365
295634,3234,2806
295642,1978,1371
295643,4330,7170
295647,610.9,394.7
295652,1640,2159
295661,1909,1990
295662,717.7,560.5
295667,1862,5619
295669,4911,3319
295673,3915,2658
295678,1428,1753
295679,3234,2081
295682,5267,6250
295685,3036,3108
295688,3188,1844
295690,1951,2742
295692,1395,2044
295693,1359,1103
295698,1613,908.5
295699,2139,2728
295709,981.3,1020
295713,1212,423
295714,1121,1298
295718,1951,1798
295719,3892,3659
295720,1303,1102
295723,1502,2136
295727,2937,3122
295729,932.8,661.6
295733,1155,1868
295734,6242,5480
295735,1212,847.5
295738,1298,1096
295740,1.049e+04,9467
295743,868,1017
295755,932.8,468.9
295756,3084,1212
295765,5387,4887
295766,1502,2932
295770,2057,2346
295772,1640,1030
295779,2564,2039
295786,2346,5352
295787,1568,2610
295788,1606,773.1
295792,2024,1119
295798,1212,831.3
295799,2739,3299
295800,3036,954
295806,1568,1774
295807,1066,1216
295816,1977,1951
295817,3188,1620
295822,1801,2407
295826,6887,1.031e+04
295827,2688,1658
295830,8172,7955
295831,1960,1621
295839,8172,6981
295844,1878,1995
295850,2521,2634
295851,8172,9611
295852,4523,7517
295855,932.8,2758
295856,2688,3902
295861,9609,7948
295862,1606,837.3
295863,1028,459.9
295864,1613,1086
295866,5898,5430
295872,3295,9446
295875,4490,9510
295877,3744,3385
295880,2392,1125
295889,1522,1818
295891,2996,3547
295893,2108,3151
295896,3676,897.5
295899,3957,5253
295906,1960,1168
295908,4186,3377
295911,1238,2410
295917,2256,883
295926,955.4,1120
295928,1807,2203
295930,2796,1716
295931,1878,2103
295932,1878,1659
295942,6359,1.088e+04
295945,3084,4068
295948,4260,5050
295949,2774,3583
295951,1640,4961
295953,751.5,388.2
295955,1853,1000
295957,1878,2494
295962,1640,1518
295963,1700,2145
295966,1606,1510
295969,4330,8201
295970,3389,6302
295972,981.3,580.1
295973,751.5,1002
